measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,1990,708.2525096703026,1041.794452175387,449.05350465717817
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,1990,376.3120263741276,513.1121882258674,262.2724336960968
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,1990,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,1990,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,1990,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,1990,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,1990,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,1990,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,1990,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,1990,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,1990,17564.73053710354,29175.743748621127,8958.726320658021
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,1990,9579.444936256525,18974.836803408092,4262.136938406528
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,1990,77.17360882483291,128.18855549610635,39.361676467437924
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,1990,43.367999149673416,85.90275447389013,19.29551788757798
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,1990,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,1990,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,1990,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,1990,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Dysthymia,Number,1990,29749.286148190135,38826.29728228015,22044.711167960926
Incidence,Japan,Female,15 to 39,Dysthymia,Number,1990,37668.61101119913,49670.8193956512,28470.564486278716
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,1990,130.7085108518287,170.58989161546612,96.85716001955726
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,1990,170.533084241669,224.8694018962624,128.89174943304815
Incidence,Japan,Male,15 to 39,Road injuries,Number,1990,288696.396946843,382967.3702969274,213960.3083450645
Incidence,Japan,Female,15 to 39,Road injuries,Number,1990,171070.23867441082,227814.8546387371,124574.46223897157
Incidence,Japan,Male,15 to 39,Road injuries,Rate,1990,1268.4363565982906,1682.6317924740379,940.0707346681284
Incidence,Japan,Female,15 to 39,Road injuries,Rate,1990,774.4680422230688,1031.361888710496,563.9726736152588
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,1997,14039.593698688412,17753.034824161325,10794.02713021462
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,1997,14432.038104082118,18388.952547031357,10878.716315051393
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,1997,62.73856956105043,79.33278085814177,48.23514387144267
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,1997,66.74339501363653,85.04281341845795,50.31045892619936
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,1997,90643.53529345435,122270.35787591618,66759.28621759103
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,1997,137484.16675008286,181880.26186550656,100439.79884592933
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,1997,405.0577150818249,546.3881304178577,298.3264481934183
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,1997,635.8187238243203,841.1359556651629,464.50079476771253
Incidence,Japan,Male,15 to 39,Eating disorders,Number,1997,162659.56370499634,238740.7464278802,103261.55127106405
Incidence,Japan,Female,15 to 39,Eating disorders,Number,1997,81366.37862290717,110471.75712887595,56915.86083586969
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,1997,726.8749061612366,1066.8580051730373,461.4436967650176
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,1997,376.2925451064139,510.89527831952927,263.21700060056884
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,1997,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,1997,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,1997,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,1997,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,1997,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,1997,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,1997,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,1997,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,1997,14020.453265355523,23288.55263936121,7151.000889570651
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,1997,7624.956841574019,15103.412845383124,3392.53583318034
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,1997,62.65303692856432,104.06928513018465,31.95559475366972
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,1997,35.262899305619065,69.84828077112053,15.689354308718611
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,1997,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,1997,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,1997,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,1997,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Road injuries,Number,1997,282347.94211896433,366161.71230344876,212354.38616987766
Incidence,Japan,Female,15 to 39,Road injuries,Number,1997,149355.68421264138,194318.38496858315,110821.8476873929
Incidence,Japan,Male,15 to 39,Road injuries,Rate,1997,1261.7249748975962,1636.262597833537,948.9455830589785
Incidence,Japan,Female,15 to 39,Road injuries,Rate,1997,690.7205591507328,898.6581543670958,512.5143311704936
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,1992,100.12583835384785,157.3383076828784,56.669295998749675
Incidence,Japan,Male,15 to 39,Road injuries,Number,1992,299475.1707796869,392950.73070303886,223565.4155150246
Incidence,Japan,Female,15 to 39,Road injuries,Number,1992,166127.8649476372,219272.66251817605,122315.97765067697
Incidence,Japan,Male,15 to 39,Road injuries,Rate,1992,1326.612851548919,1740.6901814898258,990.3483905258125
Incidence,Japan,Female,15 to 39,Road injuries,Rate,1992,759.6367418489948,1002.6467924833853,559.3023829441338
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,1992,14995.816075610674,18989.132614406655,11660.891207331419
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,1992,15175.93562293454,19109.075604935722,11643.259349761862
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,1992,66.42835288673741,84.11791635497846,51.65532787203916
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,1992,69.3935258528106,87.37821278119024,53.24000040416905
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,1992,91921.72553431334,124032.74217774783,67449.89926250507
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,1992,140772.08843557633,186605.60040217967,102706.72344551442
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,1992,407.19416609025905,549.439305293535,298.78905474653294
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,1992,643.6948469552981,853.273292502537,469.6370520907365
Incidence,Japan,Male,15 to 39,Eating disorders,Number,1992,165047.87101778798,241912.07720461162,104529.87398101173
Incidence,Japan,Female,15 to 39,Eating disorders,Number,1992,84660.9607597639,115814.0496894941,59009.75305046553
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,1992,731.1278135110003,1071.6202940263922,463.0456469328276
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,1992,387.1209469502506,529.5716488874082,269.8281625343128
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,1992,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,1992,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,1992,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,1992,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,1992,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,1992,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,1992,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,1992,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,1992,16840.91725220993,27973.459951708064,8589.552133048326
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,1992,9179.54977715731,18182.72980421638,4084.213484550051
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,1992,74.60176815489436,123.91662179408316,38.049933218451145
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,1992,41.97443509286263,83.14240137107107,18.675486050442117
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,1992,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,1992,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,1992,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,1992,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,1994,9690.683815609798,12026.783093939292,7749.6846562320825
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,1994,7283.342273573875,9138.661177399175,5799.008086941661
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,1994,43.06616147231616,53.4479705015037,34.440208463639806
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,1994,33.46068796268269,41.98428119506591,26.641450147723894
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,1994,148169.16293969585,189290.62580915564,113355.29005076898
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,1994,77704.77145992668,100049.2063044476,59141.875283527654
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,1994,658.4754200833792,841.2224370752413,503.75982933258655
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,1994,356.9865335679676,459.63997671971157,271.7060053006367
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,1994,495028.61907772924,596552.0567251723,408791.2487070937
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,1994,696813.6462438593,836783.4309368317,585541.4776201516
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,1994,2199.9461388141112,2651.124284974098,1816.7004785494212
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,1994,3201.2588601941443,3844.2995294221323,2690.05903278003
Incidence,Japan,Male,15 to 39,Dysthymia,Number,1994,29965.64651629397,38541.761197590604,21986.370114677833
Incidence,Japan,Female,15 to 39,Dysthymia,Number,1994,37414.195711726024,48489.122356421925,27485.63158575313
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,1994,133.16969122594966,171.28261975581117,97.70915897839961
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,1994,171.88602170010418,222.76577590475344,126.27281643553154
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,1993,499449.04445561074,602027.3382532827,412081.2118776444
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,1993,700168.5774930299,839508.0664540217,586742.3801997426
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,1993,2217.1392279862034,2672.5017151977,1829.2985643127417
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,1993,3211.042638165381,3850.067373945349,2690.8588317200974
Incidence,Japan,Male,15 to 39,Dysthymia,Number,1993,29892.73870769559,38181.62813003039,22347.16575315773
Incidence,Japan,Female,15 to 39,Dysthymia,Number,1993,37402.26309759404,48899.36648937836,27848.354610097038
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,1993,132.6989496856749,169.4947391635177,99.20286839199147
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,1993,171.53049341385162,224.25735147794808,127.71532018181898
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,1998,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,1998,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,1998,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,1998,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,1998,108.2780232605236,168.3635911832791,62.41496980127595
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,1997,508508.10120553814,609349.3442463189,424095.2533530436
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,1997,719887.9197194636,866287.9927538976,603811.4036525671
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,1997,2272.3642553004747,2722.9923487422284,1895.14954093628
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,1997,3329.2431356449138,4006.294972266565,2792.4277040484394
Incidence,Japan,Male,15 to 39,Dysthymia,Number,1997,29858.008228492818,38315.622410550204,22010.31293975954
Incidence,Japan,Female,15 to 39,Dysthymia,Number,1997,37496.04579278814,48315.578177917654,28030.10673492018
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,1997,133.42613514326368,171.22057756584638,98.35723020678272
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,1997,173.40678965430365,223.44354251177265,129.62995750087487
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,1996,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,1996,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,1996,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,1996,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,1996,105.1220456190536,163.14067778339862,60.70394748857672
Incidence,Japan,Male,15 to 39,Road injuries,Number,1991,295654.17311162286,389742.97153643216,219615.51496880053
Incidence,Japan,Female,15 to 39,Road injuries,Number,1991,168911.25465867954,223686.44547055865,123639.04231007978
Incidence,Japan,Male,15 to 39,Road injuries,Rate,1991,1305.1155785387423,1720.4547408371511,969.4557220620611
Incidence,Japan,Female,15 to 39,Road injuries,Rate,1991,768.9724156021607,1018.3377458093955,562.8696158822496
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,1993,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,1993,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,1993,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,1993,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,1993,101.67759070225927,159.3706341930525,58.15234520200124
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,1994,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,1994,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,1994,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,1994,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,1994,103.52585300127126,161.99246123126463,59.46818264872558
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2001,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2001,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2001,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2001,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,1999,539093.861142242,646529.823373712,452027.6598291069
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,1999,765222.0781977809,921747.069942419,636217.6475043732
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,1999,2422.0145690526274,2904.697612805838,2030.8477922585544
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,1999,3559.4967344187808,4287.58628233426,2959.421458414976
Incidence,Japan,Male,15 to 39,Dysthymia,Number,1999,29622.042315717936,38188.80867240467,22243.6979000615
Incidence,Japan,Female,15 to 39,Dysthymia,Number,1999,37615.198470617725,48426.98768328866,28281.514454693566
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,1999,133.0844649236918,171.5728143951589,99.93539950427905
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,1999,174.97035166054408,225.2623250525868,131.5539125360683
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2001,112.85968899663654,174.02451207290093,65.48899107724463
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,1999,101.23461766334607,156.52745201351647,60.33706511624783
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,1999,0.4926245441009572,0.7639004852888672,0.28483527153525434
